Part Number,Description,MPN Quoted,Lam Product,Consumable Y/N,Critical Y/N,Shelf Life (MSL),Lead time (wks),SPQ/MOQ,Base Unit Price,18% Markup,TOTAL VALUE,COO,HTS Code,Rate,Tariff
615-A93810-001,"RES,SMD,CUR SNS,.004OHM,+/-1%,25PPM,2512",RES,1,,17,4000,0.1924,168.9401,938.5561,,,,
630-311348-001,"IC,SMD,ADC,16 BIT,500 KSPS,8 CHAN MUX",IC,2,,15,60,12.80648,168.67065,937.05915,,,,
630-105350-001,"IC,SMD,OPAMP GP R-R 5.5MHZ ROHS",IC,2,,8,225,3.38238,167.05657,928.09207,,,,
682-138807-003,"FUSE,SMD,2A,125V,SLOBLO,NANO2",FUSE,1,,15,1000,0.75736,166.24954,923.60854,,,,
628-072604-001,"XSTR,FIELD EFT,PWR MOSFET,N-CH",XSTR,1,,13,800,0.94486,165.92681,921.81561,,,,
660-157746-005,"PS, SMD,5V-1A, NON-ISO, ROHS",PS,,,3,60,12.47559,164.31265,912.84805,,,,
668-A26896-015,"CONN,PLUG,D-SUB,HD,15POSN,RTANG,4-40INSR",CONN,1,,24,270,2.76963,164.15124,911.95134,,,,
630-A08069-001,"IC,SMD,MEM,FLASH-NOR,64MB,3.6V,BGA-24",IC,3,,3,100,7.46268,163.81497,910.08317,,,,
644-109029-001,"RLY,PHOTO MOS,FLAT PWR,4 PIN,2A,ROHS",RLY,N/A,,3,100,7.36121,161.58756,897.70866,,,,
615-B07870-001,"RES,SMD,THK FILM,2M OHM,+/-1%,0.3W,0603",RES,1,,18,50000,0.01471,161.40732,896.70732,,,,
639-B11503-001,"FERRITE BEAD,47OHM,100MHZ,25% TOL,.45A",FERRITE,1,,9,10000,0.07353,161.40732,896.70732,,,,
630-332743-001,"IC,SMD,8 INPUT,NAND,14PIN,4.5-5.5V,SOIC",IC,1,,15,500,1.4706,161.40732,896.70732,,,,
630-213514-002,"IC,DUAL PWR SPLY,CH PMP,100MA,DFN,125C",IC,1,,3,91,8.05154,160.83432,893.52401,,,,
630-A42470-001,"IC,SMD,V LVL TRANSLATOR,2CHAN,I2C,BI-DIR",IC,1,,11,5000,0.14557,159.76646,887.59146,,,,
632-B14832-001,"RLY,SMD,REED,SPST-NO,5VDC COIL V,GULLWG",RLY,2,,72,100,7.27175,159.62376,886.79866,,,,
630-225109-001,"IC,SMD,CPLD,32 I/O,5V TOLERNT,7.5NS,ROHS",IC,3,,3,60,12.05892,158.8248,882.36,,,,
649-094841-103,"CAP,CER DISC,3KV 20%,10000PF,ROHS",CAP,N/A,,3,400,1.80149,158.17917,878.77317,,,,
39-149057-25,"CONN,DSUB,25M,PCB STRT,W/STOFF",CONN,N/A,,3,30,23.65215,155.75806,865.32256,,,,
615-235090-001,"RES,SMD,0.1 OHM,+/-1%,1/4W,0603",RES,1,,16,5000,0.14093,154.68256,859.34756,,,,
630-080990-001,"IC,SMD,SINGLE TRNSTOR OPTOCPL TTL COMP",IC,3,,26,1000,0.70344,154.413,857.85,,,,
660-B12889-003,"PS,DC-DC,SGL OUT,24VDC INPUT,12VDC,SMT",PS,1,,13,228,3.08458,154.37967,857.66482,,,,
615-255080-056,"RES,SMD,1W,+/-1%TOL,0.56OHM,THK FILM",RES,1,,3,4000,0.17402,152.79893,848.88293,,,,
631-015265-001,"IC,PWR OPAMP,TO-220,OPA548T,ROHS",IC,N/A,,9,50,13.82364,151.72288,842.90488,,,,
673-348843-005,"TERM BLK,5 CKT,16-30AWG,2.54MM,10A,THT",TERM BLK,1,,31,300,2.30394,151.72288,842.90488,,,,
668-A09548-015,"CONN,RCPT,D-SUB,SIZE 2,15POSN,5A,STR,SMD",CONN,1,,3,140,4.93106,151.5398,841.88778,,,,
631-308696-001,"IC,OPTOCOUPLER,XSTR OUTPUT",IC,1,,19,6000,0.11493,151.36727,840.92927,,,,
615-217661-002,"RES,SMD,CUR SNS,0.004 OHM,0.1%,1W,2512",RES,1,,24,60,11.45916,150.92552,838.47512,,,,
631-096454-001,"IC,RCV420,4-20mA,ROHS",IC,N/A,,15,50,13.7256,150.64683,836.92683,,,,
615-255080-043,"RES,SMD,1W,+/-1%TOL,0.43OHM,THK FILM",RES,1,,25,4000,0.17157,150.64683,836.92683,,,,
630-089762-001,"IC,SMD,INVTR,DUAL,SCHMITT TRIG,1.0MM",IC,1,,EOL/3,5000,0.137,150.36585,835.36585,,,,
609-270344-001,"DIO,SMD,ZENER,TVS,12VWM,28.3VC,SOD323",DIO,1,,13,3000,0.22687,149.3989,829.9939,,,,
615-A87446-009,"RES,SMD,0.009 OHM,+/-5% TOL,1W,1206",RES,1,,16,5000,0.13603,149.30232,829.45732,,,,
615-A72185-010,"RES,SMD,10 OHM,0.1%,25PPM,0.33W,1206",RES,1,,15,5000,0.13603,149.30232,829.45732,,,,
648-347674-047,"CAP,SMD,CER,0.47UF,+/-10%TOL,25V,X5R,0805",CAP,1,,62,4000,0.16912,148.49473,824.97073,,,,
615-255080-036,"RES,SMD,1W,+/-1%TOL,0.36OHM,THK FILM",RES,1,,25,4000,0.16912,148.49473,824.97073,,,,
668-293080-006,"CONN,HDR,RTANG,2 ROWS,6 CKT,PCB MT",CONN,1,,10,600,1.12,147.5122,819.5122,,,,
682-343485-500,"FUSE,SMD,5A,32VAC/63VDC,FAST ACT,0603",FUSE,1,,3,5000,0.13239,145.3072,807.2622,,,,
630-340180-001,"IC,SMD,EEPROM,8PIN,2KB,I2C,1.6-5.5V,US 8",IC,1,,65,3000,0.22059,145.26659,807.03659,,,,
668-A51501-026,"CONN,RCPT,D-SUB,H DENSITY,26POSN,3A,60V",CONN,N/A,,29,50,13.20011,144.87921,804.88451,,,,
667-072912-009,"CONN,SMD,D-SUB,MR,7.3MM,9P ROHS",CONN,1,,3,160,4.10543,144.19054,801.05854,,,,
615-A87446-005,"RES,SMD,0.005 OHM,+/-5% TOL,1W,1206",RES,1,,16,5000,0.13054,143.27561,795.97561,,,,
31-129331-00,"CONTACT,D-PWR,FEM,16AWG",CONT,1,,5,200,3.25983,143.11449,795.08049,,,,
630-B14817-001,"IC,SMD,SW,DUAL,SPDT,MSOP10",IC,1,,3,2500,0.25858,141.90421,788.35671,,,,
628-A72178-001,"XSTR,FIELD EFT,N-CHAN,80A,75V,TO-263AA",XSTR,1,,47,60,10.67876,140.64711,781.37283,,,,
660-345770-001,"PS,DC-DC UMODULE,3.2-40VIN,1.2A,25-BGA",PS,,,3,80,7.9702,139.96447,777.58039,,,,
648-338947-106,"CAP,SMD,CER,10UF,+/-10%,50V,X5R,0805",CAP,1,,24,10000,0.06373,139.88634,777.14634,,,,
668-098489-037,"CONN,PLUG,37P,D-SUB,RTANG,PCB",CONN,1,,23,60,10.61423,139.79718,776.65098,,,,
609-117182-001,"DIO,SMD,ZENER,1W,10V",DIO,1,,23,7500,0.08491,139.79085,776.61585,CHINA,8541100050,35%,222.89
668-034058-004,"CONN,DSUB,DUAL PORT,15P/15P,F/M ROHS",CONN,N/A,,3,70,9.08096,139.53663,775.20348,,,,
648-122562-001,"CAP,SMD,FILM 0.1UF 16V",CAP,1,,25,3000,0.21139,139.20541,773.36341,,,,
630-B37447-001,"IC,SMD,LO-SIDE DRIVER,7CHAN,40V,SOIC-16",IC,1,,3,2500,0.25245,138.54128,769.67378,,,,
667-A66914-004,"CONN,SMD,HDR,4POSN,1ROW,2MM PITCH,RTANG",CONN,1,,19,1000,0.63086,138.48146,769.34146,,,,
630-004007-001,"IC,SMD,OPA2132U,OPAMP,FET,ROHS",IC,3,,3,60,10.50254,138.32607,768.47817,,,,
648-019150-476,"CAP,SMD,TANT,47UF,10%,35V,LOW ESR",CAP,1,,16,400,1.56864,137.73424,765.19024,,,,
668-311384-007,"CONN,HDR,VERTICAL,6POS,NO BRD LCK",CONN,1,,3,210,2.97797,137.27692,762.64957,,,,
648-303723-042,"CAP,SMD,CER,470PF,50V,NP0,0402,ROHS",CAP,1,,21,10000,0.0625,137.19732,762.20732,,,,
630-122441-001,"IC,SMD,DUAL FET BUS SWITCH 8-TSSOP",IC,1,,3,2000,0.31128,136.6582,759.2122,,,,
630-098364-001,"IC,AD587 VREF 10V SO8,ROHS",IC,1,,3,60,10.33097,136.06637,755.92427,,,,
648-A89447-120,"CAP,SMD,AL,ELCTLT,20%,50V,120UF,10MM DIA",CAP,1,,3,400,1.54215,135.40785,752.26585,,,,
668-024901-004,"CONN,DSUB,DUAL PORT,F/M,9P/9P ROHS",CONN,N/A,,19,90,6.85055,135.34004,751.88909,,,,
645-B04805-001,"SW,TGL,SPDT,ON-OFF-ON,3A,120VAC,THT",SW,1,,3,200,3.06173,134.41733,746.76293,,,,
619-000387-471,"RES 1/2W 5% 470 CF, ROHS",CF1/2CT52R471J,1,,3,4000,0.1516,133.1122,739.5122,,,,
668-099048-008,"CONN,MDLR JK,8P8,RJ45,VERT SH,ROHS",CONN,1,,3,216,2.79815,132.67326,737.07366,,,,
679-346463-001,"SNSR,TEMP/HMD,2.15-5.5V INPUT,I2C,DFN-8",SNSR,1,,3,100,5.95593,130.73993,726.33293,,,,
630-A20797-001,"IC,SMD,DC-DC CONT,STEP DN,6-36V,TSSOP-20",IC,1,,3,60,9.92655,130.73993,726.33293,,,,
670-A11993-500,"FUSE,PPTC,5A HOLD CUR,60V,THT",FUSE,1,,18,1000,0.59559,130.73993,726.33293,CHINA,8533408070,35%,208.46
668-A09548-009,"CONN,RCPT,D-SUB,SIZE 1,9POSN,5A,STR,SMD",CONN,1,,3,140,4.23901,130.27186,723.73256,,,,
668-A20995-044,"CONN,D-SUB,H-DENSITY,MALE,44POSN,RTANG",CONN,1,,13,200,2.96534,130.18575,723.25415,CHINA,8536694040,35%,207.57
630-A70568-001,"IC,SMD,V REF,ADJ OUT,1.24V,SOT-23-3",IC,1,,3,1000,0.59105,129.7418,720.7878,,,,
621-000682-100,"POT,TRIM,CERMET,25 TURN,10 OHM, ROHS",POT,N/A,,15,250,2.35532,129.25537,718.08537,,,,
639-066560-224,"IDCTR,SMD,PWR,10%,220UH,ROHS",IDCTR,1,,12,500,1.17035,128.45338,713.62988,,,,
615-A31517-002,"RES,SMD,100OHM,+/-0.1%,1W,+/-25PPM,0805",RES,1,,3,500,1.16991,128.40487,713.36037,,,,
639-066560-393,"IDCTR,SMD,PWR,20%,39UH,ROHS",IDCTR,1,,3,500,1.1625,127.59146,708.84146,,,,
668-A20990-044,"CONN,D-SUB,H-DENSITY,FEM,44POSN,3A,RTANG",CONN,1,,19,200,2.90444,127.51178,708.39878,,,,
630-129906-001,"IC,SMD,JFET OPAMP,AD8510,ROHS",IC,1,,14,200,2.90444,127.51178,708.39878,CHINA,8542330001,35%,203.31
630-315158-001,"IC,SMD,DAC,16BIT,SRL",IC,1,,3,96,6.02946,127.05984,705.888,,,,
609-099412-300,"DIODE,TVS,30V ,1.5KW,SMC,ROHS",DIO,1,,35,3000,0.19227,126.61617,703.42317,,,,
39-452851-00,"CONN,DC POWER,JACK,2POS,RIGHT ANGLE,THRU",CONN,1,,11,500,1.14829,126.03227,700.17927,,,,
644-A92192-002,"RLY,SPST-NO,24VDC,10A,STD TYPE,PCB MNT",RLY,1,,20,500,1.13849,124.95622,694.20122,,,,
621-095110-302,"POT TRIM,3K,25T,PCMT,ROHS",POT,N/A,,10,500,1.13849,124.95622,694.20122,,,,
648-A68176-100,"CAP,SMD,AL,ELCTLT,100UF,20%,50V,VIB PRF",CAP,1,,42,500,1.13849,124.95622,694.20122,,,,
648-198983-011,"CAP,CER,0402,X5R,10%,6.3V,4.7UF ROHS",CAP,1,,27,10000,0.05637,123.74561,687.47561,,,,
682-343485-200,"FUSE,SMD,2A,32VAC/63VDC,FAST ACT,0603",FUSE,1,,15,5000,0.11275,123.74561,687.47561,,,,
641-A66123-010,"IDCTR,FERRITE,CHOKE,500UH,20PCT,2A,AXL",IDCTR,1,,15,500,1.12746,123.74561,687.47561,CHINA,8504504000,35%,197.31
630-210849-001,"IC,SMD, QUAD MPOWER RTR I/O OP-AMP,ROHS",IC,1,,13,60,9.37508,123.4766,685.9811,,,,
39-108312-00,"CONN,DB15F,7W2,5SIG 2PWR",CONN,1,,3,100,5.60005,122.92782,683.93232,,,,
668-134704-015,"CONN,RCPT,D-SUB,15POSN,5A,W/BD LOCK",CONN,1,,19,240,2.3162,122.02393,677.91073,,,,
644-A12839-001,"RLY,NON LCH,DPDT,10A,24VDC,STD,TH",RLY,N/A,,13,50,11.10426,121.87598,677.08878,,,,
31-10099-00,"KEYING PLUG,D CONN",KEYING PLUG,N/A,,9,2000,0.27574,121.05571,672.53171,,,,
630-345769-001,"IC,SMD,QUAD-V MONITOR,2.2-28V,24-TQFN",IC,1,,12,75,7.31869,120.49056,669.39201,,,,
609-088967-001,"DIO,SMD,SCHOTTKY,5A,40V,ROHS",DIO,1,,19,2500,0.21937,120.38323,668.79573,,,,
668-234157-001,"CONN,HDR,PCB,3POSN,8A,160V,3.5MM,GRN",CONN,1,,3,250,2.18654,119.99288,666.62713,,,,
668-106255-002,"CONN,MDLR,RJ45,RA,1X2,SH,ROHS",CONN,1,,25,220,2.46326,118.95719,660.87329,,,,
668-005463-010,"HEADER,STRAIGHT,DOUBLE ROW,10C,ROHS",HEADER,1,,13,400,1.34805,118.36537,657.58537,,,,
615-252481-033,"RES,SMD,100,0.1%,1/4W,1206,ROHS",RES,1,,21,5000,0.10773,118.24463,656.91463,,,,
630-135488-001,"IC,SMD,DUAL 2 IN NAND",IC,1,,9,3000,0.17892,117.82734,654.59634,CHINA,8542390001,35%,187.87
626-B20598-001,"XSTR,SMD,MOSFET,N-CHAN,40V,78A,DFN5",XSTR,1,,47,1500,0.35785,117.82734,654.59634,,,,
668-336426-001,"CONN,PLUG,COMBO-D,2W2C,30A,SHL SIZE 1",CONN,1,,3,60,8.9339,117.66593,653.69963,,,,
618-A04362-008,"RES,METAL FILM,0.008 OHM,1W,+/-1%,2512",RES,1,,25,4000,0.13205,115.94459,644.13659,,,,
609-099412-360,"DIODE,TVS,36V ,1.5KW,SMC,ROHS",DIO,1,,40,3000,0.17525,115.40656,641.14756,CHINA,8541100080,35%,184.01
615-252481-096,"RES,SMD,453,0.1%,1/4W,1206,ROHS",RES,1,,22,5000,0.10483,115.05622,639.20122,,,,
630-025511-001,"IC,SMD,74AC14,HEX INV,SOIC14",IC,1,,17,2500,0.20956,115.00299,638.90549,,,,
615-224835-006,"RES,0603,THIN FILM,0.1%,0.15W,49.9",RES,1,,70,1000,0.52349,114.91134,638.39634,,,,
615-224835-014,"RES,0603,THIN FILM,0.1%,25 PPM,0.15W,20K",RES,1,,70,1000,0.52349,114.91134,638.39634,,,,
615-224835-001,"RES,0603,THIN FILM,0.1%,25 PPM,0.15W,2K",RES,1,,70,1000,0.52349,114.91134,638.39634,,,,
34-295469-00,"CB,PC MT,6.3A",CB,N/A,,12,50,10.45352,114.7337,637.40945,TAIWAN,8536200040,35%,182.94
615-224835-013,"RES,0603,THIN FILM,0.1%,25 PPM,0.15W,15K",RES,1,,3,1000,0.52206,114.5992,636.6622,,,,
648-A35848-056,"CAP,SMD,AL POLYMER,56UF,20V,+/-20%,B6",CAP,1,,18,1500,0.34559,113.79216,632.17866,,,,
639-076946-001,"IDCTR,SMD,FERRITE,10A,90 OHM,ROHS",IDCTR,N/A,,19,2500,0.20711,113.65793,631.43293,,,,
668-188529-001,"CONN,HDR,BREAKAWAY,SGL ROW,PCB MT,3POSN",CONN,1,,12,2000,0.25858,113.52337,630.68537,,,,
615-323023-001,"RES,SMD,0.5W,1%,0.160,1206,ROHS",RES,1,,25,5000,0.10294,112.98512,627.69512,,,,
615-A00422-237,"RES SMD 237 OHM 0.1% 1/16W 0402",RES,1,,22,10000,0.05147,112.98512,627.69512,,,,
649-346748-001,"CAP,AL-ELCTLT,2200UF,50VDC,+/-20% TOL,ROHS",CAP,N/A,,17,500,1.02881,112.91784,627.32134,CHINA,8532220020,35%,180.04
667-B14845-001,"CONN,SMD,HDR,40PIN,VERT,2ROW,2.54MM",CONN,1,,6,125,4.04415,110.96753,616.48628,,,,
664-039171-001,"LED,SMD,RT,HSM-C110,RED,ROHS",LED,2,,3,3000,0.16789,110.56434,614.24634,,,,
668-A49130-026,"CONN,HDR,26PIN,2ROW,2.54MM PITCH,AU PLD",CONN,1,,9,200,2.51228,110.295,612.75,,,,
668-A75034-005,"CONN,RCPT,6POSN,1.5MM PITCH,BEIGE",CONN,1,,3,1620,0.31005,110.25752,612.54176,,,,
668-320315-001,"CONN,RCPT,D-SUB,PWR,30A,2P,COMBO,ROHS",CONN,1,,30,50,9.97631,109.49603,608.31128,,,,
668-A51501-015,"CONN,RCPT,D-SUB,H DENSITY,15POSN,3A,60V",CONN,N/A,,3,50,9.90449,108.70783,603.93238,,,,
649-B08060-001,"CAP,AL ELCTLT,4700UF,20%,63VDC,SNAP-IN",CAP,1,,20,200,2.46326,108.1429,600.7939,,,,
668-097964-002,"CONN,HDR 2P R/A MINI M-N-L",CONN,1,,23,500,0.9804,107.60488,597.80488,,,,
687-A67230-001,"FLTR CAP,FOR SHT2X/3X/4X/SHTC1/C3 SNSR",FLTR CAP,N/A,,10,500,0.9804,107.60488,597.80488,,,,
645-000381-003,"SWITCH  DIP ROCKER SPST 2-POS3-POS,ROHS",SW,1,,12,216,2.26718,107.49727,597.20707,CHINA,8536507000,35%,171.40
668-335595-002,"CONN,RCPT,DSUB HD,15 POSN,2.5A,W/BD LOCK",CONN,1,,13,270,1.78923,106.04461,589.13671,,,,
648-225118-007,"CAP,SMD,NPO,22PF,1%,250V,0805",CAP,1,,3,500,0.96569,105.9908,588.8378,,,,
630-099034-085,"IC,SMD,74HC85 4-BIT COMP SO16,ROHS",IC,1,,9,2500,0.19256,105.67317,587.07317,,,,
668-B14839-001,"CONN,SKT,STP,40POSN,2ROW,2.54MM PITCH,TH",CONN,1,,7,50,9.529,104.58659,581.03659,,,,
668-109164-001,"CONN,PLUG,DSUB,5 PIN,20 AMP",CONN,1,,29,30,15.87717,104.557,580.87222,,,,
668-061260-008,"CONN,HDR,PCB,ST,MINI-U M-N-LOK,8P,ROHS",CONN,1,,28,200,2.37606,104.31487,579.52707,,,,
668-024902-004,"CONN,DSUB,DUAL PORT,F/M,25P/25P ROHS",CONN,N/A,,19,50,9.44861,103.7042,576.13445,,,,
615-B09403-001,"RES,SMD,THK FILM,750 OHM,1%,1W,1210",RES,1,,9,5000,0.09436,103.57024,575.39024,,,,
648-097892-107,"CAP,7343H,100UF,10V,10% L-ESR,ROHS",CAP,1,,13,500,0.93753,102.89985,571.66585,,,,
670-006780-037,"FUSE .25x1.25 10A 250VAC,ROHS",ABC-10-R,FUSE,1,,13,120,3.9,102.73171,570.73171,CHINA,8536100040,0.35,163.80
723-B29816-003,"STDF,SURF MTG,M2X0.4 THD,3MM LG,CS",STDF,N/A,,12,1000,0.46569,102.22463,567.91463,,,,
668-043863-044,"CONN,HD,D-SUB,RT ANGL,MALE,44 PIN,ROHS",CONN,1,,27,50,9.27704,101.82112,565.67287,,,,
682-020656-012,"FUSE,SMD,1812,8V,2.0A,ROHS",FUSE,1,,18,2000,0.2318,101.76717,565.37317,,,,
668-234157-002,"CONN,HDR,PCB,2POSN,8A,160V,3.5MM,GRN",CONN,1,,3,250,1.85134,101.59782,564.43232,,,,
39-357513-00,"CONN,MATE-N-LOK,MICTRO 6 POS RIGHT ANGLE",CONN,1,,16,286,1.61766,101.55748,564.20824,CHINA,8536698000,35%,161.93
630-270805-001,"IC,SMD,ADC,12BIT,I2C,W/REF,10-MSOP",IC,2,,3,250,1.85051,101.5521,564.17835,,,,
630-042919-001,"IC,SMD,HOT SWAP CNTLR,POS 72V,ROHS",IC,1,,3,100,4.58729,100.69665,559.42585,,,,
668-311384-008,"CONN,HDR,VERTICAL,3POS,NO BRD LCK",CONN,1,,3,385,1.19119,100.66974,559.27635,,,,
630-270072-001,"IC,SMD,REG,LDO,NEG ADJ,0.6A,10DFN",IC,1,,3,100,4.57112,100.34155,557.45305,,,,
628-277026-001,"MOSFET,SMD,P-CH,20V,6A,2.5W,SOT-23-3",MOSFET,1,,3,3000,0.15196,100.07254,555.95854,,,,
630-061092-002,"IC,SMD,OPAMP,DUAL,OPA2277UA,SO-8,ROHS",IC,2,,3,100,4.54661,99.80352,554.46402,,,,
609-283113-001,"DIO,SMD,3.3V,ESD CLAMP",DIO,1,,24,8000,0.05637,98.99649,549.98049,,,,
39-130654-15,"CONN,DSUB,15M,PCB STRT,0.25in",CONN,N/A,,3,30,14.9989,98.77321,548.74006,,,,
668-064219-044,"CONN,RCPT,HD D-SUB, RA, FEMALE,ROHS,44P",CONN,1,,27,50,8.95546,98.29168,546.06488,,,,
613-A32959-001,"DIO,SMD,SCHOTTKY,200V,10A,TO-252-3",DIO,1,,17,2500,0.17906,98.26354,545.90854,,,,
668-277308-003,"CONN,PLUG,DSUB,15POS,VERT,7.5A,125V",CONN,1,,9,50,8.94223,98.1464,545.2578,,,,
668-326042-001,"CONN, PLUG, COMBO DSUB, M/F 30A, ST",CONN,1,,11,50,8.92164,97.92044,544.00244,,,,
649-B19790-001,"CAP,CER,DISC,1000PF,15KVDC,10% TOL,RDL",CAP,1,,18,250,1.7784,97.59496,542.19421,CHINA,8532230060,35%,155.61
609-A58376-001,"DIO,SMD,SCHOTTKY,30V,1A,POWERDI123",DIO,1,,20,3000,0.14677,96.65078,536.94878,,,,
667-281523-002,"CONN,SMD,PWR,SHROUDED,4POS,ROHS",CONN,1,,3,250,1.75364,96.2364,534.64665,,,,
615-A13386-001,"RES,SMD,THIN FILM,15KOHM,15PPM,+/-.1%,0603",RES,1,,41,3000,0.14584,96.03768,533.54268,,,,
668-327250-001,"CONN,RCPT,DSUB,HD,R/A,15P,3A",CONN,1,,17,300,1.45835,96.03735,533.54085,,,,
673-348843-002,"TERM BLK,2 CKT,16-30AWG,2.54MM,10A,THT",TERM BLK,1,,30,500,0.87256,95.76834,532.04634,,,,
630-B27066-001,"IC,SMD,SW DEBOUNCER,CMOS,2.7-5.5V,SSOP20",IC,1,,3,60,7.22114,95.10764,528.3758,,,,
668-134704-009,"CONN,RCPT,D-SUB,9POSN,5A,W/BD LOCK",CONN,1,,27,240,1.79602,94.61954,525.6641,,,,
664-A42466-001,"LED,SMD,1.8V,7.1MCD,630NM,RED,0603",LED,2,,15,5000,0.0861,94.50439,525.02439,,,,
609-117182-001,"DIO,SMD,ZENER,1W,10V",DIO,1,23,7500,0.08491,139.79085,776.61585,CHINA,8541100050,35%,222.89
668-034058-004,"CONN,DSUB,DUAL PORT,15P/15P,F/M ROHS",CONN,N/A,,3,70,9.08096,139.53663,775.20348,,,,
648-122562-001,"CAP,SMD,FILM 0.1UF 16V",CAP,1,25,3000,0.21139,139.20541,773.36341,,,,
630-B37447-001,"IC,SMD,LO-SIDE DRIVER,7CHAN,40V,SOIC-16",IC,1,,3,2500,0.25245,138.54128,769.67378,,,,
667-A66914-004,"CONN,SMD,HDR,4POSN,1ROW,2MM PITCH,RTANG",CONN,1,19,1000,0.63086,138.48146,769.34146,,,,
630-004007-001,"IC,SMD,OPA2132U,OPAMP,FET,ROHS",IC,3,,3,60,10.50254,138.32607,768.47817,,,,
648-019150-476,"CAP,SMD,TANT,47UF,10%,35V,LOW ESR",CAP,1,16,400,1.56864,137.73424,765.19024,,,,
668-311384-007,"CONN,HDR,VERTICAL,6POS,NO BRD LCK",CONN,1,,3,210,2.97797,137.27692,762.64957,,,,
648-303723-042,"CAP,SMD,CER,470PF,50V,NP0,0402,ROHS",CAP,1,21,10000,0.0625,137.19732,762.20732,,,,
630-122441-001,"IC,SMD,DUAL FET BUS SWITCH 8-TSSOP",IC,1,,3,2000,0.31128,136.6582,759.21220,,,,
630-098364-001,"IC,AD587 VREF 10V SO8,ROHS",IC,1,,3,60,10.33097,136.06637,755.92427,,,,
648-A89447-120,"CAP,SMD,AL,ELCTLT,20%,50V,120UF,10MM DIA",CAP,1,,3,400,1.54215,135.40785,752.26585,,,,
668-024901-004,"CONN,DSUB,DUAL PORT,F/M,9P/9P ROHS",CONN,N/A,19,90,6.85055,135.34004,751.88909,,,,
645-B04805-001,"SW,TGL,SPDT,ON-OFF-ON,3A,120VAC,THT",SW,1,,3,200,3.06173,134.41733,746.76293,,,,
619-000387-471,"RES 1/2W 5% 470 CF, ROHS",CF1/2CT52R471J,1,,3,4000,0.1516,133.1122,739.51220,,,,
668-099048-008,"CONN,MDLR JK,8P8,RJ45,VERT SH,ROHS",CONN,1,,3,216,2.79815,132.67326,737.07366,,,,
679-346463-001,"SNSR,TEMP/HMD,2.15-5.5V INPUT,I2C,DFN-8",SNSR,1,,3,100,5.95593,130.73993,726.33293,,,,
630-A20797-001,"IC,SMD,DC-DC CONT,STEP DN,6-36V,TSSOP-20",IC,1,,3,60,9.92655,130.73993,726.33293,,,,
670-A11993-500,"FUSE,PPTC,5A HOLD CUR,60V,THT",FUSE,1,18,1000,0.59559,130.73993,726.33293,CHINA,8533408070,35%,208.46
668-A09548-009,"CONN,RCPT,D-SUB,SIZE 1,9POSN,5A,STR,SMD",CONN,1,,3,140,4.23901,130.27186,723.73256,,,,
668-A20995-044,"CONN,D-SUB,H-DENSITY,MALE,44POSN,RTANG",CONN,1,13,200,2.96534,130.18575,723.25415,CHINA,8536694040,35%,207.57
630-A70568-001,"IC,SMD,V REF,ADJ OUT,1.24V,SOT-23-3",IC,1,,3,1000,0.59105,129.7418,720.78780,,,,
621-000682-100,"POT,TRIM,CERMET,25 TURN,10 OHM, ROHS",POT,N/A,15,250,2.35532,129.25537,718.08537,,,,
639-066560-224,"IDCTR,SMD,PWR,10%,220UH,ROHS",IDCTR,1,12,500,1.17035,128.45338,713.62988,,,,
615-A31517-002,"RES,SMD,100OHM,+/-0.1%,1W,+/-25PPM,0805",RES,1,,3,500,1.16991,128.40487,713.36037,,,,
639-066560-393,"IDCTR,SMD,PWR,20%,39UH,ROHS",IDCTR,1,,3,500,1.1625,127.59146,708.84146,,,,
668-A20990-044,"CONN,D-SUB,H-DENSITY,FEM,44POSN,3A,RTANG",CONN,1,19,200,2.90444,127.51178,708.39878,,,,
630-129906-001,"IC,SMD,JFET OPAMP,AD8510,ROHS",IC,1,14,200,2.90444,127.51178,708.39878,CHINA,8542330001,35%,203.31
630-315158-001,"IC,SMD,DAC,16BIT,SRL",IC,1,,3,96,6.02946,127.05984,705.88800,,,,
609-099412-300,"DIODE,TVS,30V ,1.5KW,SMC,ROHS",DIO,1,35,3000,0.19227,126.61617,703.42317,,,,
39-452851-00,"CONN,DC POWER,JACK,2POS,RIGHT ANGLE,THRU",CONN,1,11,500,1.14829,126.03227,700.17927,,,,
644-A92192-002,"RLY,SPST-NO,24VDC,10A,STD TYPE,PCB MNT",RLY,1,20,500,1.13849,124.95622,694.20122,,,,
621-095110-302,"POT TRIM,3K,25T,PCMT,ROHS",POT,N/A,10,500,1.13849,124.95622,694.20122,,,,
648-A68176-100,"CAP,SMD,AL,ELCTLT,100UF,20%,50V,VIB PRF",CAP,1,42,500,1.13849,124.95622,694.20122,,,,
648-198983-011,"CAP,CER,0402,X5R,10%,6.3V,4.7UF ROHS",CAP,1,27,10000,0.05637,123.74561,687.47561,,,,
682-343485-200,"FUSE,SMD,2A,32VAC/63VDC,FAST ACT,0603",FUSE,1,15,5000,0.11275,123.74561,687.47561,,,,
641-A66123-010,"IDCTR,FERRITE,CHOKE,500UH,20PCT,2A,AXL",IDCTR,1,15,500,1.12746,123.74561,687.47561,CHINA,8504504000,35%,197.31
630-210849-001,"IC,SMD, QUAD MPOWER RTR I/O OP-AMP,ROHS",IC,1,13,60,9.37508,123.4766,685.98110,,,,
